"Project","ScanDate","DependencyName","DependencyPath","Description","License","Md5","Sha1","Identifiers","CPE","CVE","CWE","Vulnerability","Source","CVSSv2_Severity","CVSSv2_Score","CVSSv2","CVSSv3_BaseSeverity","CVSSv3_BaseScore","CVSSv3","CPE Confidence","Evidence Count","VendorProject","Product","Name","DateAdded","ShortDescription","RequiredAction","DueDate","Notes"
java-sec-code,"Mon, 20 Nov 2023 12:53:35 +0500",jackson-databind-2.8.6.jar,/home/khannasa/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.8.6/jackson-databind-2.8.6.jar,General data-binding functionality for Jackson: works on core streaming API,http://www.apache.org/licenses/LICENSE-2.0.txt,b9bcc79b8b3883f627045b2da535e580,c43de61f74ecc61322ef8f402837ba65b0aa2bf4,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.8.6,"cpe:2.3:a:fasterxml:jackson-databind:2.8.6:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.8.6:*:*:*:*:*:*:*",CVE-2020-9547,CWE-502 Deserialization of Untrusted Data,"FasterXML jackson-databind 2.x before 2.9.10.4 mishandles the interaction between serialization gadgets and typing, related to com.ibatis.sqlmap.engine.transaction.jta.JtaTransactionConfig (aka ibatis-sqlmap).",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,42,"","","","","","","",""
java-sec-code,"Mon, 20 Nov 2023 12:53:35 +0500",jackson-databind-2.8.6.jar,/home/khannasa/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.8.6/jackson-databind-2.8.6.jar,General data-binding functionality for Jackson: works on core streaming API,http://www.apache.org/licenses/LICENSE-2.0.txt,b9bcc79b8b3883f627045b2da535e580,c43de61f74ecc61322ef8f402837ba65b0aa2bf4,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.8.6,"cpe:2.3:a:fasterxml:jackson-databind:2.8.6:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.8.6:*:*:*:*:*:*:*",CVE-2020-9548,CWE-502 Deserialization of Untrusted Data,"FasterXML jackson-databind 2.x before 2.9.10.4 mishandles the interaction between serialization gadgets and typing, related to br.com.anteros.dbcp.AnterosDBCPConfig (aka anteros-core).",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,42,"","","","","","","",""
java-sec-code,"Mon, 20 Nov 2023 12:53:35 +0500",jackson-databind-2.8.6.jar,/home/khannasa/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.8.6/jackson-databind-2.8.6.jar,General data-binding functionality for Jackson: works on core streaming API,http://www.apache.org/licenses/LICENSE-2.0.txt,b9bcc79b8b3883f627045b2da535e580,c43de61f74ecc61322ef8f402837ba65b0aa2bf4,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.8.6,"cpe:2.3:a:fasterxml:jackson-databind:2.8.6:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.8.6:*:*:*:*:*:*:*",CVE-2020-10969,CWE-502 Deserialization of Untrusted Data,"FasterXML jackson-databind 2.x before 2.9.10.4 mishandles the interaction between serialization gadgets and typing, related to javax.swing.JEditorPane.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,HIGH,42,"","","","","","","",""
java-sec-code,"Mon, 20 Nov 2023 12:53:35 +0500",jackson-databind-2.8.6.jar,/home/khannasa/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.8.6/jackson-databind-2.8.6.jar,General data-binding functionality for Jackson: works on core streaming API,http://www.apache.org/licenses/LICENSE-2.0.txt,b9bcc79b8b3883f627045b2da535e580,c43de61f74ecc61322ef8f402837ba65b0aa2bf4,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.8.6,"cpe:2.3:a:fasterxml:jackson-databind:2.8.6:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.8.6:*:*:*:*:*:*:*",CVE-2018-5968,"CWE-502 Deserialization of Untrusted Data, CWE-184 Incomplete Blacklist",FasterXML jackson-databind through 2.8.11 and 2.9.x through 2.9.3 allows unauthenticated remote code execution because of an incomplete fix for the CVE-2017-7525 and CVE-2017-17485 deserialization flaws. This is exploitable via two different gadgets that bypass a blacklist.,NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,42,"","","","","","","",""
java-sec-code,"Mon, 20 Nov 2023 12:53:35 +0500",jackson-databind-2.8.6.jar,/home/khannasa/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.8.6/jackson-databind-2.8.6.jar,General data-binding functionality for Jackson: works on core streaming API,http://www.apache.org/licenses/LICENSE-2.0.txt,b9bcc79b8b3883f627045b2da535e580,c43de61f74ecc61322ef8f402837ba65b0aa2bf4,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.8.6,"cpe:2.3:a:fasterxml:jackson-databind:2.8.6:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.8.6:*:*:*:*:*:*:*",CVE-2020-10650,CWE-502 Deserialization of Untrusted Data,"A deserialization flaw was discovered in jackson-databind through 2.9.10.4. It could allow an unauthenticated user to perform code execution via ignite-jta or quartz-core: org.apache.ignite.cache.jta.jndi.CacheJndiTmLookup, org.apache.ignite.cache.jta.jndi.CacheJndiTmFactory, and org.quartz.utils.JNDIConnectionProvider.",NVD,"","","",HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,42,"","","","","","","",""
java-sec-code,"Mon, 20 Nov 2023 12:53:35 +0500",jackson-databind-2.8.6.jar,/home/khannasa/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.8.6/jackson-databind-2.8.6.jar,General data-binding functionality for Jackson: works on core streaming API,http://www.apache.org/licenses/LICENSE-2.0.txt,b9bcc79b8b3883f627045b2da535e580,c43de61f74ecc61322ef8f402837ba65b0aa2bf4,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.8.6,"cpe:2.3:a:fasterxml:jackson-databind:2.8.6:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.8.6:*:*:*:*:*:*:*",CVE-2020-24616,CWE-502 Deserialization of Untrusted Data,"FasterXML jackson-databind 2.x before 2.9.10.6 mishandles the interaction between serialization gadgets and typing, related to br.com.anteros.dbcp.AnterosDBCPDataSource (aka Anteros-DBCP).",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,42,"","","","","","","",""
java-sec-code,"Mon, 20 Nov 2023 12:53:35 +0500",jackson-databind-2.8.6.jar,/home/khannasa/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.8.6/jackson-databind-2.8.6.jar,General data-binding functionality for Jackson: works on core streaming API,http://www.apache.org/licenses/LICENSE-2.0.txt,b9bcc79b8b3883f627045b2da535e580,c43de61f74ecc61322ef8f402837ba65b0aa2bf4,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.8.6,"cpe:2.3:a:fasterxml:jackson-databind:2.8.6:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.8.6:*:*:*:*:*:*:*",CVE-2020-24750,CWE-502 Deserialization of Untrusted Data,"FasterXML jackson-databind 2.x before 2.9.10.6 mishandles the interaction between serialization gadgets and typing, related to com.pastdev.httpcomponents.configuration.JndiConfiguration.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,42,"","","","","","","",""
java-sec-code,"Mon, 20 Nov 2023 12:53:35 +0500",jackson-databind-2.8.6.jar,/home/khannasa/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.8.6/jackson-databind-2.8.6.jar,General data-binding functionality for Jackson: works on core streaming API,http://www.apache.org/licenses/LICENSE-2.0.txt,b9bcc79b8b3883f627045b2da535e580,c43de61f74ecc61322ef8f402837ba65b0aa2bf4,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.8.6,"cpe:2.3:a:fasterxml:jackson-databind:2.8.6:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.8.6:*:*:*:*:*:*:*",CVE-2020-35490,CWE-502 Deserialization of Untrusted Data,"FasterXML jackson-databind 2.x before 2.9.10.8 mishandles the interaction between serialization gadgets and typing, related to org.apache.commons.dbcp2.datasources.PerUserPoolDataSource.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,42,"","","","","","","",""
java-sec-code,"Mon, 20 Nov 2023 12:53:35 +0500",jackson-databind-2.8.6.jar,/home/khannasa/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.8.6/jackson-databind-2.8.6.jar,General data-binding functionality for Jackson: works on core streaming API,http://www.apache.org/licenses/LICENSE-2.0.txt,b9bcc79b8b3883f627045b2da535e580,c43de61f74ecc61322ef8f402837ba65b0aa2bf4,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.8.6,"cpe:2.3:a:fasterxml:jackson-databind:2.8.6:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.8.6:*:*:*:*:*:*:*",CVE-2020-35491,CWE-502 Deserialization of Untrusted Data,"FasterXML jackson-databind 2.x before 2.9.10.8 mishandles the interaction between serialization gadgets and typing, related to org.apache.commons.dbcp2.datasources.SharedPoolDataSource.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,42,"","","","","","","",""
java-sec-code,"Mon, 20 Nov 2023 12:53:35 +0500",jackson-databind-2.8.6.jar,/home/khannasa/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.8.6/jackson-databind-2.8.6.jar,General data-binding functionality for Jackson: works on core streaming API,http://www.apache.org/licenses/LICENSE-2.0.txt,b9bcc79b8b3883f627045b2da535e580,c43de61f74ecc61322ef8f402837ba65b0aa2bf4,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.8.6,"cpe:2.3:a:fasterxml:jackson-databind:2.8.6:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.8.6:*:*:*:*:*:*:*",CVE-2020-36179,CWE-502 Deserialization of Untrusted Data,"FasterXML jackson-databind 2.x before 2.9.10.8 mishandles the interaction between serialization gadgets and typing, related to oadd.org.apache.commons.dbcp.cpdsadapter.DriverAdapterCPDS.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,42,"","","","","","","",""
java-sec-code,"Mon, 20 Nov 2023 12:53:35 +0500",jackson-databind-2.8.6.jar,/home/khannasa/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.8.6/jackson-databind-2.8.6.jar,General data-binding functionality for Jackson: works on core streaming API,http://www.apache.org/licenses/LICENSE-2.0.txt,b9bcc79b8b3883f627045b2da535e580,c43de61f74ecc61322ef8f402837ba65b0aa2bf4,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.8.6,"cpe:2.3:a:fasterxml:jackson-databind:2.8.6:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.8.6:*:*:*:*:*:*:*",CVE-2020-36180,CWE-502 Deserialization of Untrusted Data,"FasterXML jackson-databind 2.x before 2.9.10.8 mishandles the interaction between serialization gadgets and typing, related to org.apache.commons.dbcp2.cpdsadapter.DriverAdapterCPDS.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,42,"","","","","","","",""
java-sec-code,"Mon, 20 Nov 2023 12:53:35 +0500",jackson-databind-2.8.6.jar,/home/khannasa/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.8.6/jackson-databind-2.8.6.jar,General data-binding functionality for Jackson: works on core streaming API,http://www.apache.org/licenses/LICENSE-2.0.txt,b9bcc79b8b3883f627045b2da535e580,c43de61f74ecc61322ef8f402837ba65b0aa2bf4,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.8.6,"cpe:2.3:a:fasterxml:jackson-databind:2.8.6:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.8.6:*:*:*:*:*:*:*",CVE-2020-36181,CWE-502 Deserialization of Untrusted Data,"FasterXML jackson-databind 2.x before 2.9.10.8 mishandles the interaction between serialization gadgets and typing, related to org.apache.tomcat.dbcp.dbcp.cpdsadapter.DriverAdapterCPDS.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,42,"","","","","","","",""
java-sec-code,"Mon, 20 Nov 2023 12:53:35 +0500",jackson-databind-2.8.6.jar,/home/khannasa/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.8.6/jackson-databind-2.8.6.jar,General data-binding functionality for Jackson: works on core streaming API,http://www.apache.org/licenses/LICENSE-2.0.txt,b9bcc79b8b3883f627045b2da535e580,c43de61f74ecc61322ef8f402837ba65b0aa2bf4,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.8.6,"cpe:2.3:a:fasterxml:jackson-databind:2.8.6:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.8.6:*:*:*:*:*:*:*",CVE-2020-36182,CWE-502 Deserialization of Untrusted Data,"FasterXML jackson-databind 2.x before 2.9.10.8 mishandles the interaction between serialization gadgets and typing, related to org.apache.tomcat.dbcp.dbcp2.cpdsadapter.DriverAdapterCPDS.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,42,"","","","","","","",""
java-sec-code,"Mon, 20 Nov 2023 12:53:35 +0500",jackson-databind-2.8.6.jar,/home/khannasa/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.8.6/jackson-databind-2.8.6.jar,General data-binding functionality for Jackson: works on core streaming API,http://www.apache.org/licenses/LICENSE-2.0.txt,b9bcc79b8b3883f627045b2da535e580,c43de61f74ecc61322ef8f402837ba65b0aa2bf4,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.8.6,"cpe:2.3:a:fasterxml:jackson-databind:2.8.6:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.8.6:*:*:*:*:*:*:*",CVE-2020-36183,CWE-502 Deserialization of Untrusted Data,"FasterXML jackson-databind 2.x before 2.9.10.8 mishandles the interaction between serialization gadgets and typing, related to org.docx4j.org.apache.xalan.lib.sql.JNDIConnectionPool.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,42,"","","","","","","",""
java-sec-code,"Mon, 20 Nov 2023 12:53:35 +0500",jackson-databind-2.8.6.jar,/home/khannasa/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.8.6/jackson-databind-2.8.6.jar,General data-binding functionality for Jackson: works on core streaming API,http://www.apache.org/licenses/LICENSE-2.0.txt,b9bcc79b8b3883f627045b2da535e580,c43de61f74ecc61322ef8f402837ba65b0aa2bf4,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.8.6,"cpe:2.3:a:fasterxml:jackson-databind:2.8.6:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.8.6:*:*:*:*:*:*:*",CVE-2020-36184,CWE-502 Deserialization of Untrusted Data,"FasterXML jackson-databind 2.x before 2.9.10.8 mishandles the interaction between serialization gadgets and typing, related to org.apache.tomcat.dbcp.dbcp2.datasources.PerUserPoolDataSource.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,42,"","","","","","","",""
java-sec-code,"Mon, 20 Nov 2023 12:53:35 +0500",jackson-databind-2.8.6.jar,/home/khannasa/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.8.6/jackson-databind-2.8.6.jar,General data-binding functionality for Jackson: works on core streaming API,http://www.apache.org/licenses/LICENSE-2.0.txt,b9bcc79b8b3883f627045b2da535e580,c43de61f74ecc61322ef8f402837ba65b0aa2bf4,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.8.6,"cpe:2.3:a:fasterxml:jackson-databind:2.8.6:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.8.6:*:*:*:*:*:*:*",CVE-2020-36185,CWE-502 Deserialization of Untrusted Data,"FasterXML jackson-databind 2.x before 2.9.10.8 mishandles the interaction between serialization gadgets and typing, related to org.apache.tomcat.dbcp.dbcp2.datasources.SharedPoolDataSource.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,42,"","","","","","","",""
java-sec-code,"Mon, 20 Nov 2023 12:53:35 +0500",jackson-databind-2.8.6.jar,/home/khannasa/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.8.6/jackson-databind-2.8.6.jar,General data-binding functionality for Jackson: works on core streaming API,http://www.apache.org/licenses/LICENSE-2.0.txt,b9bcc79b8b3883f627045b2da535e580,c43de61f74ecc61322ef8f402837ba65b0aa2bf4,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.8.6,"cpe:2.3:a:fasterxml:jackson-databind:2.8.6:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.8.6:*:*:*:*:*:*:*",CVE-2020-36186,CWE-502 Deserialization of Untrusted Data,"FasterXML jackson-databind 2.x before 2.9.10.8 mishandles the interaction between serialization gadgets and typing, related to org.apache.tomcat.dbcp.dbcp.datasources.PerUserPoolDataSource.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,42,"","","","","","","",""
java-sec-code,"Mon, 20 Nov 2023 12:53:35 +0500",jackson-databind-2.8.6.jar,/home/khannasa/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.8.6/jackson-databind-2.8.6.jar,General data-binding functionality for Jackson: works on core streaming API,http://www.apache.org/licenses/LICENSE-2.0.txt,b9bcc79b8b3883f627045b2da535e580,c43de61f74ecc61322ef8f402837ba65b0aa2bf4,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.8.6,"cpe:2.3:a:fasterxml:jackson-databind:2.8.6:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.8.6:*:*:*:*:*:*:*",CVE-2020-36187,CWE-502 Deserialization of Untrusted Data,"FasterXML jackson-databind 2.x before 2.9.10.8 mishandles the interaction between serialization gadgets and typing, related to org.apache.tomcat.dbcp.dbcp.datasources.SharedPoolDataSource.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,42,"","","","","","","",""
java-sec-code,"Mon, 20 Nov 2023 12:53:35 +0500",jackson-databind-2.8.6.jar,/home/khannasa/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.8.6/jackson-databind-2.8.6.jar,General data-binding functionality for Jackson: works on core streaming API,http://www.apache.org/licenses/LICENSE-2.0.txt,b9bcc79b8b3883f627045b2da535e580,c43de61f74ecc61322ef8f402837ba65b0aa2bf4,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.8.6,"cpe:2.3:a:fasterxml:jackson-databind:2.8.6:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.8.6:*:*:*:*:*:*:*",CVE-2020-36188,CWE-502 Deserialization of Untrusted Data,"FasterXML jackson-databind 2.x before 2.9.10.8 mishandles the interaction between serialization gadgets and typing, related to com.newrelic.agent.deps.ch.qos.logback.core.db.JNDIConnectionSource.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,42,"","","","","","","",""
java-sec-code,"Mon, 20 Nov 2023 12:53:35 +0500",jackson-databind-2.8.6.jar,/home/khannasa/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.8.6/jackson-databind-2.8.6.jar,General data-binding functionality for Jackson: works on core streaming API,http://www.apache.org/licenses/LICENSE-2.0.txt,b9bcc79b8b3883f627045b2da535e580,c43de61f74ecc61322ef8f402837ba65b0aa2bf4,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.8.6,"cpe:2.3:a:fasterxml:jackson-databind:2.8.6:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.8.6:*:*:*:*:*:*:*",CVE-2020-36189,CWE-502 Deserialization of Untrusted Data,"FasterXML jackson-databind 2.x before 2.9.10.8 mishandles the interaction between serialization gadgets and typing, related to com.newrelic.agent.deps.ch.qos.logback.core.db.DriverManagerConnectionSource.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,42,"","","","","","","",""
java-sec-code,"Mon, 20 Nov 2023 12:53:35 +0500",jackson-databind-2.8.6.jar,/home/khannasa/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.8.6/jackson-databind-2.8.6.jar,General data-binding functionality for Jackson: works on core streaming API,http://www.apache.org/licenses/LICENSE-2.0.txt,b9bcc79b8b3883f627045b2da535e580,c43de61f74ecc61322ef8f402837ba65b0aa2bf4,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.8.6,"cpe:2.3:a:fasterxml:jackson-databind:2.8.6:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.8.6:*:*:*:*:*:*:*",CVE-2021-20190,CWE-502 Deserialization of Untrusted Data,A flaw was found in jackson-databind before 2.9.10.7. FasterXML mishandles the interaction between serialization gadgets and typing. The highest threat from this vulnerability is to data confidentiality and integrity as well as system availability.,NVD,HIGH,8.3,/AV:N/AC:M/Au:N/C:P/I:P/A:C,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,42,"","","","","","","",""
java-sec-code,"Mon, 20 Nov 2023 12:53:35 +0500",jackson-databind-2.8.6.jar,/home/khannasa/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.8.6/jackson-databind-2.8.6.jar,General data-binding functionality for Jackson: works on core streaming API,http://www.apache.org/licenses/LICENSE-2.0.txt,b9bcc79b8b3883f627045b2da535e580,c43de61f74ecc61322ef8f402837ba65b0aa2bf4,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.8.6,"cpe:2.3:a:fasterxml:jackson-databind:2.8.6:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.8.6:*:*:*:*:*:*:*",CVE-2018-12022,CWE-502 Deserialization of Untrusted Data,"An issue was discovered in FasterXML jackson-databind prior to 2.7.9.4, 2.8.11.2, and 2.9.6. When Default Typing is enabled (either globally or for a specific property), the service has the Jodd-db jar (for database access for the Jodd framework) in the classpath, and an attacker can provide an LDAP service to access, it is possible to make the service execute a malicious payload.",NVD,MEDIUM,5.1,/AV:N/AC:H/Au:N/C:P/I:P/A:P,HIGH,7.5,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H,HIGH,42,"","","","","","","",""
java-sec-code,"Mon, 20 Nov 2023 12:53:35 +0500",jackson-databind-2.8.6.jar,/home/khannasa/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.8.6/jackson-databind-2.8.6.jar,General data-binding functionality for Jackson: works on core streaming API,http://www.apache.org/licenses/LICENSE-2.0.txt,b9bcc79b8b3883f627045b2da535e580,c43de61f74ecc61322ef8f402837ba65b0aa2bf4,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.8.6,"cpe:2.3:a:fasterxml:jackson-databind:2.8.6:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.8.6:*:*:*:*:*:*:*",CVE-2018-12023,CWE-502 Deserialization of Untrusted Data,"An issue was discovered in FasterXML jackson-databind prior to 2.7.9.4, 2.8.11.2, and 2.9.6. When Default Typing is enabled (either globally or for a specific property), the service has the Oracle JDBC jar in the classpath, and an attacker can provide an LDAP service to access, it is possible to make the service execute a malicious payload.",NVD,MEDIUM,5.1,/AV:N/AC:H/Au:N/C:P/I:P/A:P,HIGH,7.5,CVSS:3.0/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H,HIGH,42,"","","","","","","",""
java-sec-code,"Mon, 20 Nov 2023 12:53:35 +0500",jackson-databind-2.8.6.jar,/home/khannasa/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.8.6/jackson-databind-2.8.6.jar,General data-binding functionality for Jackson: works on core streaming API,http://www.apache.org/licenses/LICENSE-2.0.txt,b9bcc79b8b3883f627045b2da535e580,c43de61f74ecc61322ef8f402837ba65b0aa2bf4,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.8.6,"cpe:2.3:a:fasterxml:jackson-databind:2.8.6:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.8.6:*:*:*:*:*:*:*",CVE-2019-12086,CWE-502 Deserialization of Untrusted Data,"A Polymorphic Typing issue was discovered in FasterXML jackson-databind 2.x before 2.9.9. When Default Typing is enabled (either globally or for a specific property) for an externally exposed JSON endpoint, the service has the mysql-connector-java jar (8.0.14 or earlier) in the classpath, and an attacker can host a crafted MySQL server reachable by the victim, an attacker can send a crafted JSON message that allows them to read arbitrary local files on the server. This occurs because of missing com.mysql.cj.jdbc.admin.MiniAdmin validation.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:P/I:N/A:N,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,HIGH,42,"","","","","","","",""
